Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
99,1786655102761,1299,741,1300,1300,1300,1300,1299,1299,21.052631378173828,10.526315689086914,10,15.789472579956055,15.000000953674316,15.000000953674316,5.263157844543457,11.111111640930176,0,197689.79833984375,44810.45587158203,18701.20721435547,8095244288,4294963200,6360674304,3523952640
99,1786655102861,1299,741,1300,1300,1300,1300,1299,1299,38.095237731933594,65,36.842105865478516,35,60.000003814697266,33.333335876464844,28.571430206298828,30.000001907348633,0,197690.40728759766,44810.708251953125,18701.23455810547,8095244288,4294963200,6362402816,3523952640
99,1786655102961,1299,741,1300,1300,1300,1300,1299,1299,38.095237731933594,65,36.842105865478516,35,60.000003814697266,33.333335876464844,28.571430206298828,30.000001907348633,0,197690.84796142578,44810.828125,18701.240173339844,8095244288,4294963200,6363152384,3523952640
99,1786655103061,1299,741,1300,1300,1300,1300,1299,1299,11.111111640930176,15.000000953674316,15.000000953674316,10,55,14.285715103149414,5.555555820465088,21.052631378173828,0,197691.3485107422,44811.00720214844,18701.246154785156,8095244288,4294963200,6363398144,3523952640
99,1786655103162,1299,741,1300,1300,1300,1300,1299,1299,11.111111640930176,15.000000953674316,15.000000953674316,10,55,14.285715103149414,5.555555820465088,21.052631378173828,0,197691.8999633789,44811.233154296875,18701.25177001953,8095244288,4294963200,6364102656,3523952640
99,1786655103262,1299,741,1300,1300,1300,1300,1299,1299,25,5.263157844543457,20,15.000000953674316,65,15.789472579956055,20,15.000000953674316,0,197692.34747314453,44811.36260986328,18701.254150390625,8095244288,4294963200,6364360704,3523952640
99,1786655103362,1299,741,1300,1300,1300,1300,1299,1299,25,5.263157844543457,20,15.000000953674316,65,15.789472579956055,20,15.000000953674316,0,197692.74615478516,44811.45056152344,18701.258056640625,8095244288,4294963200,6364606464,3523952640
100,1786655103462,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,10,25,5.263157844543457,10,5,10,10.526315689086914,0,197693.1610107422,44811.54626464844,18701.261474609375,8095244288,4294963200,6364606464,3523952640
99,1786655103562,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,10,25,5.263157844543457,10,5,10,10.526315689086914,0,197693.56756591797,44811.6357421875,18701.265563964844,8095244288,4294963200,6364852224,3523952640
99,1786655103662,1299,741,1300,1300,1300,1300,1299,1299,10,11.111111640930176,10,5.555555820465088,5.263157844543457,10,15.000000953674316,15.789472579956055,0,197693.97302246094,44811.729919433594,18701.268005371094,8095244288,4294963200,6365356032,3523952640
99,1786655103762,1299,741,1300,1300,1300,1300,1299,1299,10,11.111111640930176,10,5.555555820465088,5.263157844543457,10,15.000000953674316,15.789472579956055,0,197694.37634277344,44811.820068359375,18701.271850585938,8095244288,4294963200,6365601792,3523952640
99,1786655103862,1299,741,1300,1300,1300,1300,1299,1299,15.000000953674316,19.047618865966797,10.526315689086914,10,5.263157844543457,0,15.789472579956055,10,0,197694.78662109375,44811.9140625,18701.27703857422,8095244288,4294963200,6365601792,3523952640
99,1786655103962,1299,741,1300,1300,1300,1300,1299,1299,15.000000953674316,19.047618865966797,10.526315689086914,10,5.263157844543457,0,15.789472579956055,10,0,197695.22479248047,44812.03466796875,18701.28143310547,8095244288,4294963200,6366093312,3523952640
99,1786655104062,1299,741,1300,1300,1300,1300,1299,1299,25,35,30.000001907348633,22.72727394104004,47.619049072265625,20,26.3157901763916,25,0,197695.82861328125,44812.3095703125,18701.285766601563,8095244288,4294963200,6366584832,3523952640
99,1786655104163,1299,741,1300,1300,1300,1300,1299,1299,25,35,30.000001907348633,22.72727394104004,47.619049072265625,20,26.3157901763916,25,0,197696.48400878906,44812.63952636719,18701.290283203125,8095244288,4294963200,6367080448,3523948544
99,1786655104263,1299,741,1300,1300,1300,1300,1299,1299,80,60.000003814697266,60.000003814697266,63.6363639831543,100,60.000003814697266,68.18181610107422,68.42105102539063,0,197697.26147460938,44813.05322265625,18701.324462890625,8095244288,4294963200,6375702528,3523948544
99,1786655104363,1299,741,1300,1300,1300,1300,1299,1299,80,60.000003814697266,60.000003814697266,63.6363639831543,100,60.000003814697266,68.18181610107422,68.42105102539063,0,197697.98779296875,44813.44030761719,18701.342163085938,8095244288,4294963200,6375706624,3523948544
99,1786655104463,1299,741,1300,1300,1300,1300,1299,1299,78.94737243652344,70,71.42857360839844,77.77777862548828,73.68421173095703,66.66667175292969,80,68.42105102539063,0,197698.68243408203,44813.77648925781,18701.369018554688,8095244288,4294963200,6376923136,3523928064
99,1786655104563,1299,741,1300,1300,1300,1300,1299,1299,78.94737243652344,70,71.42857360839844,77.77777862548828,73.68421173095703,66.66667175292969,80,68.42105102539063,0,197699.26977539063,44814.005798339844,18701.395568847656,8095244288,4294963200,6377660416,3523928064
99,1786655104663,1299,741,1300,1300,1300,1300,1299,1299,21.052631378173828,30.000001907348633,30.000001907348633,25,36.842105865478516,26.3157901763916,42.105262756347656,35,0,197699.77447509766,44814.170166015625,18701.412231445313,8095244288,4294963200,6377902080,3523928064
99,1786655104763,1299,741,1300,1300,1300,1300,1299,1299,21.052631378173828,30.000001907348633,30.000001907348633,25,36.842105865478516,26.3157901763916,42.105262756347656,35,0,197700.4384765625,44814.502868652344,18701.42059326172,8095244288,4294963200,6378147840,3523928064
99,1786655104863,1299,741,1300,1300,1300,1300,1299,1299,65,78.94737243652344,65,65,60.000003814697266,63.15789031982422,57.894737243652344,61.904762268066406,0,197701.08276367188,44814.813903808594,18701.425720214844,8095244288,4294963200,6373974016,3523928064
99,1786655104963,1299,741,1300,1300,1300,1300,1299,1299,65,78.94737243652344,65,65,60.000003814697266,63.15789031982422,57.894737243652344,61.904762268066406,0,197701.66033935547,44815.06854248047,18701.42999267578,8095244288,4294963200,6374711296,3523928064
99,1786655105063,1299,741,1300,1300,1300,1300,1299,1299,47.36842346191406,71.42857360839844,52.6315803527832,55,60.000003814697266,50,50,70,0,197702.3472290039,44815.43017578125,18701.439392089844,8095244288,4294963200,6375460864,3523928064
99,1786655105163,1299,741,1300,1300,1300,1300,1299,1299,47.36842346191406,71.42857360839844,52.6315803527832,55,60.000003814697266,50,50,70,0,197702.94189453125,44815.687255859375,18701.45526123047,8095244288,4294963200,6376464384,3523928064
99,1786655105263,1299,741,1300,1300,1300,1300,1299,1299,28.571430206298828,11.111111640930176,22.22222328186035,20,25,15.000000953674316,10.526315689086914,70,0,197703.40740966797,44815.82922363281,18701.459899902344,8095244288,4294963200,6376443904,3523928064
99,1786655105363,1299,741,1300,1300,1300,1300,1299,1299,28.571430206298828,11.111111640930176,22.22222328186035,20,25,15.000000953674316,10.526315689086914,70,0,197703.8201904297,44815.92932128906,18701.46307373047,8095244288,4294963200,6376689664,3523928064
99,1786655105463,1299,741,1300,1300,1300,1300,1299,1299,10.526315689086914,10.526315689086914,23.809524536132813,5.263157844543457,25,10.526315689086914,5,5.263157844543457,0,197704.2426147461,44816.03594970703,18701.466918945313,8095244288,4294963200,6376935424,3523928064
99,1786655105564,1299,741,1300,1300,1300,1300,1299,1299,10.526315689086914,10.526315689086914,23.809524536132813,5.263157844543457,25,10.526315689086914,5,5.263157844543457,0,197704.70471191406,44816.175842285156,18701.473266601563,8095244288,4294963200,6378332160,3523928064
99,1786655105664,1299,741,1300,1300,1300,1300,1299,1299,15.789472579956055,25,10.526315689086914,15.000000953674316,25,15.789472579956055,10.526315689086914,14.285715103149414,0,197705.14697265625,44816.30041503906,18701.477783203125,8095244288,4294963200,6378569728,3523928064
100,1786655105764,1299,741,1300,1300,1300,1300,1299,1299,15.789472579956055,25,10.526315689086914,15.000000953674316,25,15.789472579956055,10.526315689086914,14.285715103149414,0,197705.55828857422,44816.396240234375,18701.482177734375,8095244288,4294963200,6378815488,3523928064
100,1786655105864,1299,741,1300,1300,1300,1300,1299,1299,15.000000953674316,15.000000953674316,15.000000953674316,5.555555820465088,5.263157844543457,10.526315689086914,10,5.555555820465088,0,197705.9735107422,44816.49542236328,18701.48779296875,8095244288,4294963200,6371315712,3523928064
99,1786655105964,1299,741,1300,1300,1300,1300,1299,1299,15.000000953674316,15.000000953674316,15.000000953674316,5.555555820465088,5.263157844543457,10.526315689086914,10,5.555555820465088,0,197706.37371826172,44816.58221435547,18701.491577148438,8095244288,4294963200,6371803136,3523928064
99,1786655106064,1299,741,1300,1300,1300,1300,1299,1299,15.000000953674316,20,23.809524536132813,14.285715103149414,5,9.523809432983398,10.526315689086914,45,0,197706.87176513672,44816.76141357422,18701.49627685547,8095244288,4294963200,6372294656,3523928064
99,1786655106164,1299,741,1300,1300,1300,1300,1299,1299,15.000000953674316,20,23.809524536132813,14.285715103149414,5,9.523809432983398,10.526315689086914,45,0,197707.4481201172,44817.01348876953,18701.50115966797,8095244288,4294963200,6373040128,3523928064
99,1786655106264,1299,741,1300,1300,1300,1300,1299,1299,16.666667938232422,20,15.789472579956055,15.789472579956055,15.000000953674316,26.3157901763916,15.000000953674316,65,0,197707.88513183594,44817.131896972656,18701.5048828125,8095244288,4294963200,6373531648,3523928064
99,1786655106365,1299,741,1300,1300,1300,1300,1299,1299,16.666667938232422,20,15.789472579956055,15.789472579956055,15.000000953674316,26.3157901763916,15.000000953674316,65,0,197708.29321289063,44817.22058105469,18701.50946044922,8095244288,4294963200,6374023168,3523928064
99,1786655106465,1299,741,1300,1300,1300,1300,1299,1299,20,10,10,21.052631378173828,5.263157844543457,15.000000953674316,5.263157844543457,5.263157844543457,0,197708.71264648438,44817.327087402344,18701.51348876953,8095244288,4294963200,6374268928,3523928064
